Dataset,Packet,Experiment,Category,Parameter,Value,Repeat,EventCount,LineCount,ClusterCount,Coverage,Precision,F1,IoU,Fragmentation,MergeError,ExtraEventRatio,RuntimeSeconds
shapes_6dof_events,24,Full LLGD,Full,-,NaN,1,3234,37,40,0.750342935528121,0.674198849630238,0.710235879679723,0.550671140939597,1.2,0.106032906764168,0.325801150369762,0.2193359
shapes_6dof_events,24,w/o weighted support,Ablation,UseWeights,0,1,3234,37,82,0.959304983996342,0.686293752044488,0.800152555301297,0.666878575969485,1.72,0.0791229742612012,0.313706247955512,0.2351009
shapes_6dof_events,24,w/o local verification,Ablation,UseVerification,0,1,3234,37,43,0.88477366255144,0.703636363636364,0.783876848288434,0.644570286475683,1.05,0.0945736434108527,0.296363636363636,0.1856919
shapes_6dof_events,24,w/o global expansion,Ablation,UseGlobalExpansion,0,1,3234,37,126,0.681755829903978,0.687096774193548,0.68441588248795,0.520237264480112,3.80952380952381,0.0489604292421194,0.312903225806452,0.2193053
shapes_6dof_events,24,unit estimation weights,Ablation,UseWeights,0,1,3234,37,42,0.748971193415638,0.665042630937881,0.704516129032258,0.543824701195219,1.17647058823529,0.0781440781440782,0.334957369062119,0.2345665
shapes_6dof_events,24,unit support tests,Ablation,UseMultiplicitySupport,0,1,3234,37,81,0.946959304983996,0.679684936002626,0.791364157432174,0.654758141005375,1.69565217391304,0.0888459681313375,0.320315063997374,0.2079204
shapes_6dof_events,25,Full LLGD,Full,-,NaN,1,3051,36,37,0.813865147198481,0.722901729228174,0.765691311145857,0.620340209916757,1.13333333333333,0.0898483080513419,0.277098270771826,0.1950238
shapes_6dof_events,25,w/o weighted support,Ablation,UseWeights,0,1,3051,36,83,0.94681861348528,0.695258019525802,0.801769199839164,0.669127516778523,1.72,0.074222668004012,0.304741980474198,0.2160256
shapes_6dof_events,25,w/o local verification,Ablation,UseVerification,0,1,3051,36,37,0.830959164292498,0.720461095100865,0.771775082690187,0.628366247755835,1.05882352941176,0.0742857142857143,0.279538904899135,0.1676279
shapes_6dof_events,25,w/o global expansion,Ablation,UseGlobalExpansion,0,1,3051,36,106,0.677587844254511,0.72253164556962,0.699338397451605,0.537678975131876,3.18181818181818,0.0364400840925018,0.27746835443038,0.185572
shapes_6dof_events,25,unit estimation weights,Ablation,UseWeights,0,1,3051,36,38,0.804843304843305,0.711586901763224,0.755347593582888,0.60687432867884,1.26666666666667,0.0784660766961652,0.288413098236776,0.1884127
shapes_6dof_events,25,unit support tests,Ablation,UseMultiplicitySupport,0,1,3051,36,74,0.95346628679962,0.697464397360194,0.805616850551655,0.674504534766543,1.76190476190476,0.0821713147410359,0.302535602639806,0.1868139
shapes_6dof_events,26,Full LLGD,Full,-,NaN,1,1921,34,25,0.764021887824897,0.855938697318008,0.807372605710155,0.676969696969697,1.17647058823529,0.0599820948970456,0.144061302681992,0.1163373
shapes_6dof_events,26,w/o weighted support,Ablation,UseWeights,0,1,1921,34,72,0.961012311901505,0.77240241891149,0.856446205425175,0.748933901918977,1.66666666666667,0.101779359430605,0.22759758108851,0.1786192
shapes_6dof_events,26,w/o local verification,Ablation,UseVerification,0,1,1921,34,27,0.813953488372093,0.851216022889843,0.832167832167832,0.712574850299401,1.11764705882353,0.0815126050420169,0.148783977110157,0.1190784
shapes_6dof_events,26,w/o global expansion,Ablation,UseGlobalExpansion,0,1,1921,34,61,0.551299589603283,0.860192102454643,0.671946644435181,0.505963590709353,3.05882352941176,0.0409429280397022,0.139807897545358,0.1836684
shapes_6dof_events,26,unit estimation weights,Ablation,UseWeights,0,1,1921,34,27,0.779753761969904,0.855213803450863,0.815742397137746,0.688821752265861,1.17647058823529,0.0763157894736842,0.144786196549137,0.2034765
shapes_6dof_events,26,unit support tests,Ablation,UseMultiplicitySupport,0,1,1921,34,62,0.93844049247606,0.770353733857383,0.846130126426149,0.733297701763763,1.5,0.0954810495626822,0.229646266142617,0.183523
shapes_6dof_events,27,Full LLGD,Full,-,NaN,1,2053,29,28,0.800141242937853,0.72674791533034,0.761680672268908,0.615092290988057,1.07142857142857,0.0406001765225066,0.27325208466966,0.1402392
shapes_6dof_events,27,w/o weighted support,Ablation,UseWeights,0,1,2053,29,56,0.961158192090395,0.698306824012314,0.808915304606241,0.679141716566866,1.625,0.0551065393093314,0.301693175987686,0.2326374
shapes_6dof_events,27,w/o local verification,Ablation,UseVerification,0,1,2053,29,30,0.809322033898305,0.730867346938776,0.768096514745308,0.623503808487486,1.14285714285714,0.0497382198952879,0.269132653061224,0.1647185
shapes_6dof_events,27,w/o global expansion,Ablation,UseGlobalExpansion,0,1,2053,29,82,0.636299435028249,0.732520325203252,0.681027966742252,0.516332378223496,4,0.0177580466148723,0.267479674796748,0.2853995
shapes_6dof_events,27,unit estimation weights,Ablation,UseWeights,0,1,2053,29,31,0.812853107344633,0.732188295165394,0.770414993306559,0.626565051714752,1,0.0616854908774979,0.267811704834606,0.3519803
shapes_6dof_events,27,unit support tests,Ablation,UseMultiplicitySupport,0,1,2053,29,55,0.951977401129944,0.698445595854922,0.805738194859534,0.674674674674675,1.625,0.0504451038575667,0.301554404145078,0.2874999
shapes_6dof_events,28,Full LLGD,Full,-,NaN,1,1832,30,21,0.625275532696547,0.74780316344464,0.681072428971589,0.516383495145631,1.08333333333333,0.0423031727379554,0.25219683655536,0.1354887
shapes_6dof_events,28,w/o weighted support,Ablation,UseWeights,0,1,1832,30,61,0.944158706833211,0.746658919233004,0.833874107722258,0.715080690038954,1.89473684210526,0.0731517509727626,0.253341080766996,0.1243676
shapes_6dof_events,28,w/o local verification,Ablation,UseVerification,0,1,1832,30,26,0.830271858927259,0.791316526610644,0.810326281821441,0.681133212778782,1,0.0575221238938053,0.208683473389356,0.1050471
shapes_6dof_events,28,w/o global expansion,Ablation,UseGlobalExpansion,0,1,1832,30,45,0.40852314474651,0.761643835616438,0.531802965088474,0.362214983713355,2.58333333333333,0.0377697841726619,0.238356164383562,0.1574959
shapes_6dof_events,28,unit estimation weights,Ablation,UseWeights,0,1,1832,30,23,0.630418809698751,0.742214532871972,0.68176400476758,0.517179023508137,1,0.034965034965035,0.257785467128028,0.150535
shapes_6dof_events,28,unit support tests,Ablation,UseMultiplicitySupport,0,1,1832,30,58,0.939750183688464,0.740590619571511,0.828367875647669,0.70702045328911,1.47619047619048,0.0562939796716184,0.259409380428489,0.1338425
shapes_6dof_events,29,Full LLGD,Full,-,NaN,1,3438,33,36,0.88314332247557,0.7645400070497,0.819573020971094,0.694302176696543,1.2,0.123098201936376,0.2354599929503,0.1542113
shapes_6dof_events,29,w/o weighted support,Ablation,UseWeights,0,1,3438,33,68,0.958469055374593,0.726767520839765,0.826690079016681,0.704579467225382,1.63636363636364,0.112999150382328,0.273232479160235,0.2248693
shapes_6dof_events,29,w/o local verification,Ablation,UseVerification,0,1,3438,33,33,0.877442996742671,0.76175326970661,0.815515610217597,0.688498402555911,1,0.116473317865429,0.23824673029339,0.1687406
shapes_6dof_events,29,w/o global expansion,Ablation,UseGlobalExpansion,0,1,3438,33,142,0.845684039087948,0.76727004063539,0.804570985860934,0.673039533376539,4.20833333333333,0.052961001444391,0.23272995936461,0.2262992
shapes_6dof_events,29,unit estimation weights,Ablation,UseWeights,0,1,3438,33,40,0.894543973941368,0.758894645941278,0.821154924313213,0.696575776791376,1.3125,0.116067364588075,0.241105354058722,0.1823758
shapes_6dof_events,29,unit support tests,Ablation,UseMultiplicitySupport,0,1,3438,33,68,0.960097719869707,0.728902627511592,0.828676858197153,0.707470747074707,1.52380952380952,0.128074639525021,0.271097372488408,0.1818129
shapes_6dof_events,30,Full LLGD,Full,-,NaN,1,2979,33,37,0.861751152073733,0.789695945945946,0.824151608638167,0.700899550224888,1.25,0.133155080213904,0.210304054054054,0.1622745
shapes_6dof_events,30,w/o weighted support,Ablation,UseWeights,0,1,2979,33,63,0.952534562211982,0.737687366167024,0.831456154465004,0.711531841652324,1.40909090909091,0.139816158684083,0.262312633832976,0.1796999
shapes_6dof_events,30,w/o local verification,Ablation,UseVerification,0,1,2979,33,38,0.859447004608295,0.790589232725731,0.823581364539633,0.700075075075075,1.15789473684211,0.0857908847184986,0.209410767274269,0.1588637
shapes_6dof_events,30,w/o global expansion,Ablation,UseGlobalExpansion,0,1,2979,33,106,0.73778801843318,0.786345776031434,0.761293390394674,0.614587332053743,3.31818181818182,0.0599625234228607,0.213654223968566,0.2236554
shapes_6dof_events,30,unit estimation weights,Ablation,UseWeights,0,1,2979,33,35,0.851612903225806,0.761433868974042,0.804002610398086,0.672244452528192,1.33333333333333,0.119047619047619,0.238566131025958,0.1505919
shapes_6dof_events,30,unit support tests,Ablation,UseMultiplicitySupport,0,1,2979,33,73,0.958986175115207,0.735075944895797,0.832233553289342,0.712671232876712,1.72222222222222,0.153291686689092,0.264924055104203,0.168853
urban_events,1,Full LLGD,Full,-,NaN,1,2256,77,26,0.408805031446541,0.632295719844358,0.496562261268144,0.330284552845528,1,0.184615384615385,0.367704280155642,0.1321192
urban_events,1,w/o weighted support,Ablation,UseWeights,0,1,2256,77,93,0.655345911949686,0.503868471953578,0.569710224166211,0.398318042813456,1.4,0.143953934740883,0.496131528046422,0.3094334
urban_events,1,w/o local verification,Ablation,UseVerification,0,1,2256,77,28,0.39874213836478,0.609615384615385,0.48212927756654,0.317635270541082,2,0.141955835962145,0.390384615384615,0.1354423
urban_events,1,w/o global expansion,Ablation,UseGlobalExpansion,0,1,2256,77,25,0.305660377358491,0.598522167487685,0.40466278101582,0.253653444676409,1,0,0.401477832512315,0.0702396
urban_events,1,unit estimation weights,Ablation,UseWeights,0,1,2256,77,23,0.369811320754717,0.649006622516556,0.471153846153846,0.308176100628931,2,0.105442176870748,0.350993377483444,0.1575651
urban_events,1,unit support tests,Ablation,UseMultiplicitySupport,0,1,2256,77,89,0.656603773584906,0.503375120540019,0.569868995633188,0.398473282442748,1.11111111111111,0.21455938697318,0.496624879459981,0.3237116
urban_events,2,Full LLGD,Full,-,NaN,1,5626,88,32,0.0564476885644769,0.215613382899628,0.0894716544543,0.0468308437626161,NaN,0.344827586206897,0.784386617100372,0.352472
urban_events,2,w/o weighted support,Ablation,UseWeights,0,1,5626,88,277,0.727980535279805,0.370755885997522,0.491297208538588,0.325642141924249,1.28571428571429,0.262700534759358,0.629244114002478,0.9315969
urban_events,2,w/o local verification,Ablation,UseVerification,0,1,5626,88,38,0.0637469586374696,0.207936507936508,0.0975791433891993,0.0512920908379013,1,0.305343511450382,0.792063492063492,0.3401745
urban_events,2,w/o global expansion,Ablation,UseGlobalExpansion,0,1,5626,88,49,0.159124087591241,0.477372262773723,0.238686131386861,0.135515955242437,3.5,0.0214067278287462,0.522627737226277,0.3183957
urban_events,2,unit estimation weights,Ablation,UseWeights,0,1,5626,88,29,0.0564476885644769,0.257206208425721,0.0925778132482043,0.0485355648535565,NaN,0.344827586206897,0.742793791574279,0.3704563
urban_events,2,unit support tests,Ablation,UseMultiplicitySupport,0,1,5626,88,241,0.727493917274939,0.365793980915097,0.486812113318137,0.321712933075102,1.3448275862069,0.292976588628763,0.634206019084903,0.6652438
urban_events,3,Full LLGD,Full,-,NaN,1,4574,85,25,0.000692520775623269,0.00253807106598985,0.00108813928182807,0.000544365813826892,NaN,0,0.99746192893401,0.2733243
urban_events,3,w/o weighted support,Ablation,UseWeights,0,1,4574,85,222,0.813711911357341,0.355844942459116,0.495153813737885,0.329039484738169,1.59375,0.254468085106383,0.644155057540884,0.4987478
urban_events,3,w/o local verification,Ablation,UseVerification,0,1,4574,85,28,0.0962603878116343,0.174623115577889,0.124107142857143,0.0661589719181342,NaN,0.381294964028777,0.825376884422111,0.2435011
urban_events,3,w/o global expansion,Ablation,UseGlobalExpansion,0,1,4574,85,25,0.000692520775623269,0.00256410256410256,0.00109051254089422,0.000545553737043099,NaN,0,0.997435897435897,0.2466624
urban_events,3,unit estimation weights,Ablation,UseWeights,0,1,4574,85,24,0.000692520775623269,0.00259067357512953,0.00109289617486339,0.000546746856205577,NaN,0,0.99740932642487,0.2381847
urban_events,3,unit support tests,Ablation,UseMultiplicitySupport,0,1,4574,85,221,0.809556786703601,0.353278936234512,0.491899852724595,0.326171875,1.5,0.25748502994012,0.646721063765488,0.5590012
urban_events,4,Full LLGD,Full,-,NaN,1,21068,123,89,0.663486416558862,0.308774834437086,0.421425636811832,0.266965970460017,1,0.56129661223495,0.691225165562914,1.9369229
urban_events,4,w/o weighted support,Ablation,UseWeights,0,1,21068,123,276,0.963939197930142,0.299472494348154,0.456974203687378,0.296154610492846,1.5,0.611977856064419,0.700527505651846,2.2403666
urban_events,4,w/o local verification,Ablation,UseVerification,0,1,21068,123,141,0.755659767141009,0.317567108392796,0.447198430546916,0.287994576605448,1.125,0.473357586133105,0.682432891607204,1.5454546
urban_events,4,w/o global expansion,Ablation,UseGlobalExpansion,0,1,21068,123,466,0.564359637774903,0.323747680890538,0.411459561424192,0.259017366780466,3.65625,0.0856733524355301,0.676252319109462,1.5431251
urban_events,4,unit estimation weights,Ablation,UseWeights,0,1,21068,123,51,0.944372574385511,0.301996069914159,0.457644385236267,0.296717813230363,1,0.782191780821918,0.698003930085841,4.1408209
urban_events,4,unit support tests,Ablation,UseMultiplicitySupport,0,1,21068,123,142,0.979139715394567,0.298776275535379,0.457844990548204,0.296886491787203,1,0.730635838150289,0.701223724464621,2.8868551
urban_events,5,Full LLGD,Full,-,NaN,1,9792,105,67,0.413533834586466,0.398773006134969,0.406019307211811,0.254720342002138,1.33333333333333,0.407692307692308,0.601226993865031,0.9385898
urban_events,5,w/o weighted support,Ablation,UseWeights,0,1,9792,105,334,0.919028340080972,0.378693994280267,0.536371308016878,0.366466789667897,1.5,0.370044052863436,0.621306005719733,0.9237647
urban_events,5,w/o local verification,Ablation,UseVerification,0,1,9792,105,80,0.476286871023713,0.393172594891382,0.430757159670459,0.2745,1,0.430479659987857,0.606827405108618,0.6789268
urban_events,5,w/o global expansion,Ablation,UseGlobalExpansion,0,1,9792,105,112,0.139965297860035,0.274220963172805,0.185334099176718,0.102131251318844,1.875,0.03099173553719,0.725779036827195,0.7430291
urban_events,5,unit estimation weights,Ablation,UseWeights,0,1,9792,105,75,0.466454598033545,0.425481403323661,0.445026900262105,0.286195883605394,1.125,0.385616862988221,0.574518596676339,0.7994801
urban_events,5,unit support tests,Ablation,UseMultiplicitySupport,0,1,9792,105,307,0.916714864083285,0.374571664894246,0.531834577636104,0.362244314935436,1.28571428571429,0.414511041009464,0.625428335105754,0.9046026
urban_events,6,Full LLGD,Full,-,NaN,1,18143,107,44,0.954312114989733,0.327769615045548,0.487947854236843,0.322705705358176,1,0.899228976152053,0.672230384954452,3.5464328
urban_events,6,w/o weighted support,Ablation,UseWeights,0,1,18143,107,140,0.966803559206023,0.329888480177498,0.491924600583344,0.326193637780729,1.69230769230769,0.782300884955752,0.670111519822502,5.0856303
urban_events,6,w/o local verification,Ablation,UseVerification,0,1,18143,107,90,0.75119780971937,0.321776735322143,0.45055678144404,0.290786248923627,1,0.62004555808656,0.678223264677857,2.3849366
urban_events,6,w/o global expansion,Ablation,UseGlobalExpansion,0,1,18143,107,329,0.351129363449692,0.306818181818182,0.327481646983722,0.195801526717557,2.875,0.101851851851852,0.693181818181818,1.6202169
urban_events,6,unit estimation weights,Ablation,UseWeights,0,1,18143,107,45,0.718172484599589,0.328403755868545,0.450708762886598,0.290912871698898,1,0.806528472718609,0.671596244131455,2.5882805
urban_events,6,unit support tests,Ablation,UseMultiplicitySupport,0,1,18143,107,140,0.972450376454483,0.332144944476914,0.495164241526531,0.329048694343119,1.3,0.768256202709836,0.667855055523086,3.1249235
urban_events,7,Full LLGD,Full,-,NaN,1,4494,93,27,0.0546184738955823,0.103186646433991,0.0714285714285714,0.037037037037037,NaN,0,0.896813353566009,0.5417412
urban_events,7,w/o weighted support,Ablation,UseWeights,0,1,4494,93,176,0.710843373493976,0.284657446124156,0.406522737712448,0.255116748342462,1.5,0.240677966101695,0.715342553875844,0.9115021
urban_events,7,w/o local verification,Ablation,UseVerification,0,1,4494,93,28,0.0891566265060241,0.145669291338583,0.110612855007474,0.0585443037974684,1,0.108108108108108,0.854330708661417,0.533124
urban_events,7,w/o global expansion,Ablation,UseGlobalExpansion,0,1,4494,93,35,0.0481927710843374,0.102739726027397,0.0656096227446692,0.0339174674957603,3,0,0.897260273972603,0.3204184
urban_events,7,unit estimation weights,Ablation,UseWeights,0,1,4494,93,27,0.0546184738955823,0.103500761035008,0.0715036803364879,0.0370774263904035,NaN,0,0.896499238964992,0.4388218
urban_events,7,unit support tests,Ablation,UseMultiplicitySupport,0,1,4494,93,192,0.693975903614458,0.2814332247557,0.400463499420626,0.250362213851058,1.56,0.233796296296296,0.7185667752443,0.6885157
urban_events,8,Full LLGD,Full,-,NaN,1,6674,94,50,0.172243554580362,0.295668549905838,0.217677642980936,0.122131466355504,1,0.375796178343949,0.704331450094162,0.4125049
urban_events,8,w/o weighted support,Ablation,UseWeights,0,1,6674,94,235,0.843115743280307,0.300078094494338,0.442620590352772,0.284208579881657,1.26923076923077,0.419648666232921,0.699921905505662,0.6693135
urban_events,8,w/o local verification,Ablation,UseVerification,0,1,6674,94,58,0.246845858475041,0.309278350515464,0.274557657107993,0.159123055162659,1,0.402222222222222,0.690721649484536,0.3478913
urban_events,8,w/o global expansion,Ablation,UseGlobalExpansion,0,1,6674,94,74,0.119583104772353,0.20722433460076,0.151652173913043,0.0820474219044035,1.8,0.0596330275229358,0.792775665399239,0.4157702
urban_events,8,unit estimation weights,Ablation,UseWeights,0,1,6674,94,51,0.185408667032364,0.261205564142195,0.216875200513314,0.121626484346887,1,0.411242603550296,0.738794435857805,0.4190999
urban_events,8,unit support tests,Ablation,UseMultiplicitySupport,0,1,6674,94,233,0.847504114097641,0.297286896286319,0.44017094017094,0.282191780821918,1.4375,0.447249190938511,0.702713103713681,0.6413697
urban_events,9,Full LLGD,Full,-,NaN,1,26871,102,97,0.782886723507917,0.24476389946687,0.372932985204526,0.229205669965231,1,0.598405289770517,0.75523610053313,3.0986759
urban_events,9,w/o weighted support,Ablation,UseWeights,0,1,26871,102,85,0.983861144945189,0.249046132500867,0.397478087036752,0.248032856101025,1.5,0.856236459300526,0.750953867499133,7.2566089
urban_events,9,w/o local verification,Ablation,UseVerification,0,1,26871,102,101,0.838915956151035,0.248713550600343,0.383678016851194,0.237377218679993,1.2,0.530671506352087,0.751286449399657,2.8472699
urban_events,9,w/o global expansion,Ablation,UseGlobalExpansion,0,1,26871,102,628,0.63489646772229,0.248539754440339,0.357234644050373,0.217459324155194,3.29411764705882,0.0592326139088729,0.751460245559662,1.8639373
urban_events,9,unit estimation weights,Ablation,UseWeights,0,1,26871,102,73,0.853227771010962,0.249810546962065,0.386469432088549,0.239517886908578,1,0.638294075660243,0.750189453037935,3.6183221
urban_events,9,unit support tests,Ablation,UseMultiplicitySupport,0,1,26871,102,43,0.98020706455542,0.247225528973542,0.394860314637063,0.245997478124642,2,0.92497670083877,0.752774471026458,8.1753067
urban_events,10,Full LLGD,Full,-,NaN,1,8008,86,81,0.414507772020725,0.293577981651376,0.343716433941998,0.207522697795071,1,0.509375,0.706422018348624,0.5634929
urban_events,10,w/o weighted support,Ablation,UseWeights,0,1,8008,86,248,0.891623488773748,0.309409649385676,0.459399332591769,0.298194945848375,1.37037037037037,0.483777239709443,0.690590350614324,0.7723355
urban_events,10,w/o local verification,Ablation,UseVerification,0,1,8008,86,91,0.443868739205527,0.305225653206651,0.361717100633357,0.220790378006873,1.33333333333333,0.456225680933852,0.694774346793349,0.4879066
urban_events,10,w/o global expansion,Ablation,UseGlobalExpansion,0,1,8008,86,163,0.268566493955095,0.260906040268456,0.26468085106383,0.152525747915645,2.7,0.106109324758842,0.739093959731544,0.5914795
urban_events,10,unit estimation weights,Ablation,UseWeights,0,1,8008,86,73,0.404576856649396,0.287335173259736,0.336022951407567,0.201939655172414,1,0.531483457844184,0.712664826740264,0.5301143
urban_events,10,unit support tests,Ablation,UseMultiplicitySupport,0,1,8008,86,232,0.893782383419689,0.311137832556741,0.461589920838443,0.30004348456298,1.58333333333333,0.497584541062802,0.688862167443259,0.7441204
urban_events,11,Full LLGD,Full,-,NaN,1,19623,102,53,0.970098410295231,0.27688651218063,0.430810606378955,0.274543409565637,1,0.896215372610222,0.72311348781937,4.5572693
urban_events,11,w/o weighted support,Ablation,UseWeights,0,1,19623,102,82,0.986941710825132,0.278474929246542,0.434384240556412,0.277452649499894,1.25,0.909875359539789,0.721525070753458,4.1204905
urban_events,11,w/o local verification,Ablation,UseVerification,0,1,19623,102,161,0.671839515518547,0.27037319116527,0.385576192027805,0.238832077502691,1,0.576056338028169,0.72962680883473,1.9542203
urban_events,11,w/o global expansion,Ablation,UseGlobalExpansion,0,1,19623,102,460,0.461014383043149,0.251887085099783,0.325777331995988,0.19458423196741,2.89285714285714,0.106732348111658,0.748112914900217,1.4576451
urban_events,11,unit estimation weights,Ablation,UseWeights,0,1,19623,102,49,0.96328538985617,0.276285078434566,0.429409035306028,0.273406026749745,NaN,0.928683693516699,0.723714921565434,4.4598306
urban_events,11,unit support tests,Ablation,UseMultiplicitySupport,0,1,19623,102,86,0.987887963663891,0.27831094049904,0.434276206322795,0.277364505844846,1.6,0.90727969348659,0.72168905950096,4.0625066
urban_events,12,Full LLGD,Full,-,NaN,1,13136,100,82,0.467089611419508,0.278355387523629,0.348830322771691,0.211262553802009,1.33333333333333,0.54442558007923,0.72164461247637,1.2112394
urban_events,12,w/o weighted support,Ablation,UseWeights,0,1,13136,100,181,0.956119481892678,0.303566932438103,0.460823034781501,0.299395745385316,1.42857142857143,0.720210118883052,0.696433067561897,1.9428513
urban_events,12,w/o local verification,Ablation,UseVerification,0,1,13136,100,80,0.906159132963257,0.304062444562711,0.455336388390782,0.294780290652679,2,0.848016336056009,0.695937555437289,2.227866
urban_events,12,w/o global expansion,Ablation,UseGlobalExpansion,0,1,13136,100,203,0.209621993127148,0.225412166003411,0.217230516367621,0.121850030731408,2.1875,0.0403530895334174,0.774587833996589,1.0805878
urban_events,12,unit estimation weights,Ablation,UseWeights,0,1,13136,100,96,0.490615913296326,0.310783657066309,0.380522808815992,0.234966451449551,1,0.435883620689655,0.689216342933691,1.1289229
urban_events,12,unit support tests,Ablation,UseMultiplicitySupport,0,1,13136,100,126,0.966693100713719,0.303384768541563,0.461829892025005,0.300246305418719,1.42857142857143,0.799835931091058,0.696615231458437,2.6941836
urban_events,13,Full LLGD,Full,-,NaN,1,7950,95,86,0.262101534828808,0.266293482606957,0.264180880602935,0.152193784277879,1,0.301801801801802,0.733706517393043,0.5926555
urban_events,13,w/o weighted support,Ablation,UseWeights,0,1,7950,95,277,0.9004329004329,0.35683094198378,0.51111359320898,0.343285821455364,1.55882352941176,0.393793706293706,0.64316905801622,1.0009616
urban_events,13,w/o local verification,Ablation,UseVerification,0,1,7950,95,102,0.348681621408894,0.325137614678899,0.336498290922902,0.202283105022831,1,0.238148984198646,0.674862385321101,0.5846642
urban_events,13,w/o global expansion,Ablation,UseGlobalExpansion,0,1,7950,95,115,0.11176702085793,0.214663643235072,0.146997929606625,0.0793296089385475,1.66666666666667,0.0246478873239436,0.785336356764928,0.6701763
urban_events,13,unit estimation weights,Ablation,UseWeights,0,1,7950,95,88,0.275482093663912,0.296987696224014,0.285830951408738,0.166746069556932,1,0.304285714285714,0.703012303775986,0.7441992
urban_events,13,unit support tests,Ablation,UseMultiplicitySupport,0,1,7950,95,259,0.897678079496261,0.357299498746867,0.511148459383754,0.343317278747742,1.51724137931034,0.436650591845682,0.642700501253133,0.8125376
urban_events,14,Full LLGD,Full,-,NaN,1,3360,96,80,0.00350467289719626,0.00462962962962963,0.00398936170212766,0.00199866755496336,NaN,0,0.99537037037037,0.2009215
urban_events,14,w/o weighted support,Ablation,UseWeights,0,1,3360,96,157,0.585280373831776,0.298747763864043,0.395578365574418,0.246555118110236,1.16666666666667,0.261477045908184,0.701252236135957,0.4235695
urban_events,14,w/o local verification,Ablation,UseVerification,0,1,3360,96,90,0.0186915887850467,0.0214190093708166,0.0199625701809108,0.0100819155639572,1,0.125,0.978580990629183,0.1826023
urban_events,14,w/o global expansion,Ablation,UseGlobalExpansion,0,1,3360,96,82,0.00233644859813084,0.00330578512396694,0.0027378507871321,0.00137080191912269,NaN,0,0.996694214876033,0.1915263
urban_events,14,unit estimation weights,Ablation,UseWeights,0,1,3360,96,77,0.00116822429906542,0.00158982511923688,0.00134680134680135,0.000673854447439353,NaN,0,0.998410174880763,0.2274459
urban_events,14,unit support tests,Ablation,UseMultiplicitySupport,0,1,3360,96,159,0.577102803738318,0.291101944608132,0.386995691343517,0.239922292374939,1.11111111111111,0.279352226720648,0.708898055391868,0.3863534
urban_events,15,Full LLGD,Full,-,NaN,1,15178,123,118,0.48321780372127,0.359820700896496,0.412488321395204,0.259833251593919,1.33333333333333,0.520951302378256,0.640179299103504,1.2056842
urban_events,15,w/o weighted support,Ablation,UseWeights,0,1,15178,123,236,0.969354250273623,0.376745834810351,0.542604788890591,0.372311357107826,1.61111111111111,0.752164094843809,0.623254165189649,2.1146549
urban_events,15,w/o local verification,Ablation,UseVerification,0,1,15178,123,147,0.552170740605618,0.385654223467958,0.454129472657715,0.293769409937888,1.2,0.448629005616122,0.614345776532042,1.0140992
urban_events,15,w/o global expansion,Ablation,UseGlobalExpansion,0,1,15178,123,271,0.242429770156877,0.304258241758242,0.269847715736041,0.155967609435512,3.33333333333333,0.0413844996237773,0.695741758241758,1.2458232
urban_events,15,unit estimation weights,Ablation,UseWeights,0,1,15178,123,81,0.870850054724553,0.384751773049645,0.533705980994969,0.363982921622446,1.5,0.856933389191454,0.615248226950355,2.4219972
urban_events,15,unit support tests,Ablation,UseMultiplicitySupport,0,1,15178,123,165,0.965523531557826,0.372039080621354,0.537115023593282,0.367161487236404,2,0.768373323257132,0.627960919378646,2.0152015
urban_events,16,Full LLGD,Full,-,NaN,1,8279,97,67,0.310587262200165,0.262312259867272,0.284415830335164,0.165783664459161,1.33333333333333,0.390146471371505,0.737687740132728,0.7245948
urban_events,16,w/o weighted support,Ablation,UseWeights,0,1,8279,97,193,0.89454094292804,0.30886762815936,0.459186922831971,0.298015982364288,1.52631578947368,0.562182154415164,0.69113237184064,1.090596
urban_events,16,w/o local verification,Ablation,UseVerification,0,1,8279,97,86,0.295285359801489,0.23681592039801,0.262838210933186,0.151303242212333,1,0.282913165266106,0.76318407960199,0.5604026
urban_events,16,w/o global expansion,Ablation,UseGlobalExpansion,0,1,8279,97,130,0.193548387096774,0.233766233766234,0.211764705882353,0.118421052631579,3.33333333333333,0.115384615384615,0.766233766233766,0.5955341
urban_events,16,unit estimation weights,Ablation,UseWeights,0,1,8279,97,64,0.326302729528536,0.242769230769231,0.278405081157375,0.161713465874155,2,0.433460076045627,0.757230769230769,0.5915533
urban_events,16,unit support tests,Ablation,UseMultiplicitySupport,0,1,8279,97,197,0.89660876757651,0.308612099644128,0.459176109287303,0.298006872852234,1.6,0.558579335793358,0.691387900355872,0.8875885
urban_events,17,Full LLGD,Full,-,NaN,1,18762,104,51,0.93869526362824,0.298969659019753,0.453501424747431,0.293243997766611,1,0.802551408987053,0.701030340980247,3.5627022
urban_events,17,w/o weighted support,Ablation,UseWeights,0,1,18762,104,213,0.960857908847185,0.302396220047249,0.460017969451932,0.298716452742124,1.66666666666667,0.578683035714286,0.697603779952751,2.4525692
urban_events,17,w/o local verification,Ablation,UseVerification,0,1,18762,104,134,0.757283288650581,0.300007080648587,0.429759610508165,0.273690330082036,1,0.473684210526316,0.699992919351413,1.6356266
