Index,Tick,X1,Y1,X2,Y2,Score,Status
145,3814,172,25.973079337912214,180,27.760532439714474,0.75482585859018059,4
145,3814,101.40000000000003,28,101.40000000000003,36,0.4375,4
145,3814,154.97647083805444,36,157.68692334023322,28,0.29597396568393652,4
145,3814,174.46609462326191,28,174.86008646961707,36,0.27310649585919117,4
145,3814,31.186459561008213,36,31.560937963931082,44,0.21070678045486202,4
145,3814,98.371953175289619,44,99.07080491637538,36,0.21013722923085099,4
145,3814,164,41.017897488451673,172,42.852469297731439,0.29697873983454898,4
145,3814,172,43.161992151361304,179.16035024619384,36,0.28079693111220438,4
145,3814,184.78131481692378,44,186.59999999999997,36,0.39995139621842468,4
145,3814,204,38.788377954994878,212,41.886038776180406,0.75404059852321859,4
145,3814,21.20314851752125,44,21.608883408614894,52,0.56177796136452673,4
145,3814,28,45.061347253440353,36,47.717440331899375,0.41521328505779648,4
145,3814,96.825200829336495,52,97.990793594561879,44,0.49477597045052152,4
145,3814,132,46.58131663179492,140,49.229901731953397,0.33745538202966013,4
145,3814,196,49.124704164700056,204,50.991628616103874,0.61625449604614568,4
145,3814,204,49.920103176019914,212,50.092536600052846,0.56236938165721628,4
145,3814,22.523760404455004,52,23.561661138555436,60,0.43386387260071785,4
145,3814,95.706545495907321,60,96.345129042207788,52,0.68532013889873833,4
145,3814,132,52.827984954171455,140,54.546638322780431,0.33608194175950001,4
145,3814,164,58.899999999999999,172,59.993679458064939,0.52248384383308433,4
145,3814,176.83198645334747,60,177.68982951802028,52,0.20973514184221598,4
145,3814,212,53.246709932120559,220,53.54301853085655,0.32790016117912102,4
145,3814,220,53.562371766524954,228,55.081351537658783,0.36841778248693102,4
145,3814,228,55.076229161248875,236,56.201413133785344,0.27850877952565983,4
145,3814,92.547921047959292,68,95.839338028805457,60,0.6827536214541996,4
145,3814,112.93318311701431,68,113.75593275024045,60,0.27977432930738894,4
145,3814,167.50409069667023,60,172,61.13677407792526,0.97037184748510574,4
145,3814,191.83087873193477,68,192.75397630897473,60,0.27163517604613541,4
145,3814,213.40000000000003,68,213.40000000000003,60,0.35546875,4
145,3814,4,68.672200942240707,12,71.10456288558477,0.74746443937493157,4
145,3814,12,70.060416529093089,20,69.400000000000034,0.62288118478417998,4
145,3814,20,67.777341926886194,28,72.730542521942212,0.50814297782108775,4
145,3814,28,72.012134049723173,36,72.901489199609273,0.52799735563807759,4
145,3814,44,72.404973264875878,52,71.022170255427625,0.29638623298643552,4
145,3814,52,71.243167425616647,60,70.47210619334642,0.25662328953464647,4
145,3814,60,74.549914932596067,68,74.745612297048794,0.5193758765523826,4
145,3814,111.900553228059,76,114.28350426059488,68,0.43801262175436462,4
145,3814,148,71.639671203619827,156,72.539644536933835,0.4891023132904459,4
145,3814,164,71.700000000000017,172,71.700000000000017,0.52734375,4
145,3814,183.29999999999998,76,188,68,0.25933694644000405,4
145,3814,211.99661570861355,76,213.75930551169111,68,0.26703236723539442,4
145,3814,232.04306316758309,76,232.65436924929492,68,0.31159163440566817,4
145,3814,12,82.930718891574884,20,82.149840876016128,0.27214412456334847,4
145,3814,32.576775277286039,76,32.645587087727904,84,0.37498612850821805,4
145,3814,76,77.133875330312648,84,76.532164662846057,0.21813386535125451,2
145,3814,84,76.789074713762261,92,77.677610225951611,0.62894509947334964,4
145,3814,148,78.414217316928443,156,80.963797305940673,0.44661736628706333,4
145,3814,156,81.732706788472086,164,86.157973361846587,0.32814237582212302,4
145,3814,196,82.736906872199853,204,79.766011139516777,0.56027025189694057,4
145,3814,204,81.148568590216954,212,81.339614679461306,0.52719344465302209,4
145,3814,220,85.099999999999994,228,80.399999999999977,0.32332917997714788,4
145,3814,228,82.243476855908682,236,85.099999999999994,0.47088250833010764,4
145,3814,12,90.044552318437582,20,89.30447093513088,0.59511513822827533,4
145,3814,20,89.460241655950938,28,87.621238979407977,0.37308206470048105,4
145,3814,36,85.099999999999994,44,92,0.26917818467231946,4
145,3814,44,87.230810989710065,52,86.500000000000028,0.56016753640901851,4
145,3814,52,85.162098214564395,60,85.794317571493835,0.7359865864811439,4
145,3814,68,86.469491716451373,76,83.128332371671135,0.30277935248535964,4
145,3814,92,87.040925911402809,100,86.038622002585754,0.21705308341282981,4
145,3814,124.37079641022152,84,125.96901957297914,92,0.26813897526243269,4
145,3814,160.34933358585369,84,164,85.266837670823818,1.3828771747159967,4
145,3814,164,85.899999999999949,172,88.661088339105007,0.79758260403487102,4
145,3814,184.67747743946757,84,188,87.432054420794415,0.59532094613843434,4
145,3814,198.50000000000003,84,203.20000000000005,92,0.24249688498286093,4
145,3814,28,95.934521211078518,36,98.71157742069191,0.35426252404657821,4
145,3814,52,97.548096151919168,60,98.689483026909528,0.25136082698344625,4
145,3814,81.981234003180319,100,84.273705053072632,92,0.51069550499891725,4
145,3814,100,96.981051544405318,108,94.52731192763261,0.23527561579396472,4
145,3814,148,97.432153626622508,156,98.900000000000006,0.37652703304101021,4
145,3814,156,98.449955096382681,164,99.31613898834523,0.59030002629059075,4
145,3814,219.1242874759281,92,220.28299190368719,100,0.27061375626249717,4
145,3814,129.28640299621017,100,132,103.05214803829648,1.3773195303125176,4
145,3814,164,101.1764710518673,172,105.64099162230035,0.30017122178256966,4
145,3814,196,105.11780190349819,204,107.41691929658666,0.42048013713372256,4
145,3814,220,98.870660239021007,228,102.21733941089315,0.42162485814992245,4
145,3814,4,114.10000000000005,12,112.70000000000002,0.49251523357785176,4
145,3814,12,113.00000000000006,20,113.80000000000001,0.37313894632874611,4
145,3814,20,112.2000000000001,28,110.80000000000007,0.35014754887175398,4
145,3814,52,113.98464957114557,60,114.90000000000001,0.32599801083369429,4
145,3814,60,112.39999999999998,68,111.60000000000002,0.55970841949311911,4
145,3814,68,113.85488345543138,76,116.50282622506488,0.44500676778636183,4
145,3814,107.19029938095977,108,109.05551549223642,116,0.21303630921607283,4
145,3814,141.46547389048447,108,147.08626017591538,116,0.28126721078584388,4
145,3814,188,111.67607432950055,196,115.23500635893637,0.27481431573006043,4
145,3814,204,108.45128855842992,212,109.30212937269978,0.52438631596879881,4
145,3814,212,108,220,109.54979344409115,0.345145654384304,4
145,3814,12,120.02824424270318,20,121.07659364978434,0.52674648921981704,4
145,3814,20,121.53052357229676,28,120.79602682280068,0.49790586492391864,4
145,3814,36,114.99390043822268,44,122.66713204467248,0.47361056560268666,4
145,3814,76,116.04108949720757,84,117.7981841713207,0.64097173998735624,4
145,3814,92,117.22450291591431,100,123.96450008050235,0.59149605259063542,4
145,3814,111.98915598563585,116,116.55314680809742,124,0.27143462320681783,4
145,3814,116,120.48406630675802,124,126.02375330339153,0.40464370852990789,4
145,3814,156,120.55441788296723,164,116.08218262000409,0.21821673648651249,2
145,3814,164,116.26885104319982,172,116.71854894490329,0.25350604969648532,4
145,3814,172,119.56859059604709,180,116,0.31393258862157952,4
145,3814,180,116.18099164835901,188,120.59070478646549,0.27367704123823422,2
145,3814,220,119.09490062495783,228,117.87356593884083,0.49427312501728521,4
145,3814,44,127.94726718867963,52,126.65131569398616,0.52055773412794115,4
145,3814,52,126.20485747556285,60,126.24110955980964,0.59765011378216593,4
145,3814,80.380472125138581,132,83.189102903792929,124,0.63025558448501084,4
145,3814,100,124.53101919663865,108,128.28355623377976,0.56584285359313136,4
145,3814,124,125.21677678690401,132,125.86838852662996,0.71637758157549447,4
145,3814,132,125.64783562529696,140,124.90144847727188,0.87510578382735316,4
145,3814,164,130.28286595336516,172,130.02019287747706,0.32794827032020502,4
145,3814,204,134.40133895588858,209.80000000000001,124,0.31488393561056777,4
145,3814,20,135.29638731276302,28,135.509461692104,0.22257731740186992,4
145,3814,78.700000000000074,140,78.700000000000074,132,0.40625,4
145,3814,116,138.8741666910272,124,138.44562142665109,0.32765522564247807,4
145,3814,124,137.10877672170889,132,135.8420060646273,0.43211619302879811,4
145,3814,132,136.56099871994678,140,135.74427602769896,0.40803540019345952,4
145,3814,140,135.83417247611294,148,134.58175417572241,0.40522060966111251,4
145,3814,148,133.0095473507933,156,132.43566869903873,0.40520875875965295,4
145,3814,156,132.54348514249523,164,132.30000000000004,0.53100411484574694,4
145,3814,172.41223056906296,140,175.54445906657602,132,0.40738771197723622,4
145,3814,178.97261500263139,140,182.10219947802136,132,0.20371670492254174,4
145,3814,188.65528998067938,132,196,134.21879524464961,0.91641791793979599,4
145,3814,196,135.15593435167386,204,135.31608546451562,0.53114358119338967,4
145,3814,76.290797609200595,140,76.966169495023166,148,0.21018981972885353,4
145,3814,92,142.70109390592634,100,144.41454454058399,0.25209507497587291,4
145,3814,132.16870726681753,140,134.31418802257872,148,0.5131178214030212,4
145,3814,168.60154435981883,148,172.67865800743087,140,0.24362338502376557,4
145,3814,174.93844672713431,148,176.57216270790852,140,0.21432655695517444,4
145,3814,227.95641969067663,148,233.80000000000001,140,0.24288532680755182,4
145,3814,5.0999999999999996,148,5.373399651145526,156,0.31231767100032476,4
145,3814,28,152.00000286102295,35.999994277954102,156,0.23758239254152197,4
145,3814,57.500000000000007,148,57.569267801943887,156,0.23436621504158067,4
145,3814,60,154.59999999999997,68,149.40000000000003,0.23581226708455508,4
145,3814,76,149.09999999999999,84,152.70000000000002,0.31347301740394246,4
145,3814,128.39999999999998,148,128.74224190437664,156,0.2458688645467324,4
145,3814,165.21194888612393,156,168.70000000000002,148,0.32226306240805208,4
145,3814,173.58904871856569,156,176.1620504650889,148,0.32724106541947134,4
145,3814,205.70198871544181,148,212,153.97921880312703,0.61533890528593083,4
145,3814,4.1396044452116563,156,8.3999999999999986,164,0.2896162721396186,4
145,3814,34.999999999999986,156,37.199999999999989,164,0.26364991209478639,4
145,3814,162.10569842442055,164,163.77960665451178,156,0.22940698703553128,4
145,3814,174.2730008878581,164,174.31571365663297,156,0.40624420985327886,4
145,3814,212,154.59999999999997,220,158.17018719870984,0.41735665139931349,4
145,3814,220,159.04903704126986,228,163.52595300485234,0.40564561638731328,4
145,3814,228,157.37744128640492,236,163.76514985983076,0.29915041616238902,4
145,3814,30.200000000000003,164,31.599999999999994,172,0.29627869519917671,4
145,3814,52,169.87442180173937,60,169.02702303258579,0.40787444214505192,4
145,3814,85.915361126052446,164,91.397261223444133,172,0.31900903218402632,4
145,3814,137.09669335011111,164,137.17217774981501,172,0.23436456753997942,4
145,3814,158.61551580079291,172,162.41902881715765,164,0.5080071074321546,4
145,3814,173.69815756698216,164,175.58813051391036,172,0.34214417590587187,4
146,3841,36,6.1999999999999993,44,6.1999999999999993,0.25390625,4
146,3841,52,4,60,4,0.24609375,4
146,3841,60,4,65.800000000000011,12,0.26565342673878323,4
146,3841,84,4,92,6.1999999999999993,0.24858420283222721,4
146,3841,124,9.4999999999999982,132,9.4999999999999982,0.34375,4
146,3841,164.77574148170689,12,165.36145147208427,4,0.37399897507740926,4
146,3841,188,6.1999999999999993,196,6.1999999999999993,0.5625,4
146,3841,204,4,212,4,0.59765625,4
146,3841,212,4.2619388464540542,220,6.44732899358198,0.94958167780541236,4
146,3841,220,6.4358759104694538,228,7.7796725097222357,0.9707748381301361,4
146,3841,4,13,12,15.199999999999999,0.45197127787677677,4
146,3841,20,14.30316371190084,28,13.613957317681583,0.23351005078428777,4
146,3841,28,14.204191741802736,36,14.849358424084564,0.91110450342524218,4
146,3841,36,15.872357539967506,44,16.930856186619973,0.69705000135460882,4
146,3841,44,17.400997623618874,52,18.541573611987772,0.76569459829098985,4
146,3841,52,17.707648652805087,60,18.947914367159562,0.76430686712298623,4
146,3841,92,17.534835417917009,100,17.01347731466084,0.38200215918496772,4
146,3841,196.90000286102295,12,204,14.69999713897705,0.24683888530327891,4
146,3841,204,16.563379311501279,212,15.891256131751652,0.43596406049705733,4
146,3841,60,20.190026799572035,68,21.127109272481047,0.73326792050646206,4
146,3841,68,20,76,21.410183093464791,0.72707182377040291,4
146,3841,76,22.499999999999993,84,22.499999999999993,0.7734375,4
146,3841,84,23.250307336651069,92,25.404669271362266,0.74683134952964125,4
146,3841,92,26.209243798210206,100,27.832017726341167,0.62018186805672271,4
146,3841,100,25.566665483451743,108,22.433331959089426,0.43282914430749875,4
146,3841,116,25.644076412374602,124,23.899999999999984,0.26716232878012447,4
146,3841,132,24.469679268111172,140,24.23219710049155,0.2108446207031012,4
146,3841,164,23.287683911852628,172,25.358239760577668,0.57859116115568721,4
146,3841,172,25.973079337912214,180,27.760532439714474,0.64045830425833505,4
146,3841,140,35.799999999999997,148,35.799999999999997,0.24609375,4
146,3841,177.06008646961706,36,178.86609462326189,28,0.20575953662902072,4
146,3841,31.186459561008213,36,31.560937963931082,44,0.21851073528652357,4
146,3841,116,36.29999999999999,124,37.100000000000001,0.38091267437726145,4
146,3841,164,41.017897488451673,172,45.052469297731442,0.20926838511910401,4
146,3841,175.86035024619386,36,177.49999999999997,44,0.45920430586707317,4
146,3841,196,36.057531426789026,204,39.795191720374362,0.21234264072338696,4
146,3841,204,39.88837795499488,212,42.986038776180408,0.72854164108523534,4
146,3841,19.003148517521247,44,21.608883408614894,52,0.44570320640409367,4
146,3841,28,45.061347253440353,36,47.717440331899375,0.41521328505779648,4
146,3841,96.825200829336495,52,97.990793594561879,44,0.58754646490999429,4
146,3841,124,50.294689361650455,132,46.883442749306397,0.23715263156578167,4
146,3841,132,46.58131663179492,140,49.229901731953397,0.33745538202966013,4
146,3841,188,48.699999999999996,196,48.678810122102327,0.32812384897707314,4
146,3841,196,50.910302109976023,204,48.163777225405674,0.25862069658889525,2
146,3841,220,46.59988862444866,228,50.552642371084104,0.39223408753364042,4
146,3841,21.423760404455003,52,22.461661138555435,60,0.43386387260071785,4
146,3841,95.706545495907321,60,96.345129042207788,52,0.591867392685274,4
146,3841,143.29494742722849,52,149.55692899757875,60,0.21531887177355402,4
146,3841,143.60000000000002,52,156,62.200000000000003,0.21798498891386231,4
146,3841,196,51.324704164700059,204,53.191628616103877,0.20541816534871524,4
146,3841,204,51.020103176019916,212,53.39253660005285,0.3295636925446207,4
146,3841,212,52.146709932120558,220,54.643018530856551,0.4362844521096374,4
146,3841,220,54.662371766524956,228,56.181351537658784,0.46052222810866378,4
146,3841,228,56.176229161248877,236,57.301413133785346,0.35200415190048667,4
146,3841,93.647921047959287,68,94.739338028805463,60,0.62700438547933302,4
146,3841,111.83318311701431,68,112.65593275024045,60,0.20983074698054169,4
146,3841,138.04802420997214,60,139.82589099556333,68,0.22879330316032884,4
146,3841,164,60,172,61.09367945806494,0.37928456811586864,4
146,3841,190.55397630897474,60,191.83087873193477,68,0.40117196098468244,4
146,3841,213.40000000000003,68,215.60000000000002,60,0.39170844082653999,4
146,3841,4,69.772200942240701,12,72.204562885584764,0.87453339406866981,4
146,3841,12,71.160416529093084,20,70.500000000000028,0.87592666610275316,4
146,3841,20,71.077341926886177,28,71.630542521942218,0.71703770314801452,4
146,3841,28,73.112134049723167,36,74.001489199609267,0.54352668962743278,4
146,3841,36,73.800000000000011,44,76,0.42183985935165841,4
146,3841,44,73.504973264875872,52,72.122170255427619,0.27714037370160205,4
146,3841,52,72.343167425616642,60,71.572106193346414,0.33049969106734772,4
146,3841,60,75.649914932596062,68,75.845612297048788,0.63262324813147353,4
146,3841,111.900553228059,76,112.08350426059489,68,0.23431373665035171,4
146,3841,116,71.216949275729249,124,72.433022801724036,0.2085418923899435,2
146,3841,125.00938678149964,68,127.65820138095548,76,0.23362095704790684,2
146,3841,148,72.739671203619821,156,73.639644536933829,0.38041291033701352,4
146,3841,156,73.099999999999994,164,73.099999999999994,0.6328125,4
146,3841,164,72.800000000000011,172,72.800000000000011,0.7734375,4
146,3841,213.75930551169111,68,214.19661570861354,76,0.59676530942332029,4
146,3841,231.55436924929492,68,233.14306316758308,76,0.27586303454089817,4
146,3841,76,77.020246382652203,84,76.660333504196771,0.59315002967263319,4
146,3841,108,79.052190551390893,116,80.626050406659786,0.27596035705307198,4
146,3841,124,80.700000000000017,132,79.299999999999983,0.24240984152659892,4
146,3841,140,76.74130329035215,148,78.488343360322574,0.20608075215712129,4
146,3841,151.49436330155891,76,155.0591190554463,84,0.28544414601194601,4
146,3841,204,80.048568590216959,212,80.239614679461312,0.24602360750474364,4
146,3841,220,80.700000000000017,228,82.599999999999966,0.39905600713107037,4
146,3841,12,88.944552318437587,20,90.404470935130874,0.39964982408964533,4
146,3841,36,85.099999999999994,44,92,0.28396819481915014,4
146,3841,44,86.130810989710071,52,85.400000000000034,0.63018847846014581,4
146,3841,52,86.262098214564389,60,86.894317571493829,0.74766891325068585,4
146,3841,60,86.949495214306424,68,88.062011353355444,0.48749624209321585,4
146,3841,68,86.469491716451373,76,85.328332371671124,0.2320263014000917,4
146,3841,108,85.204560487300242,116,86.130560202783386,0.29878633202670524,4
146,3841,156,83.932706788472075,164,88.357973361846575,0.35548757380729995,4
146,3841,164,86.999999999999943,172,87.561088339105012,0.77154219503403076,4
146,3841,172,87.600000000000023,180,87.299999999999983,0.46451725105231434,4
146,3841,188,87.299999999999983,196,90.900000000000006,0.27428889022844966,4
146,3841,196.30000000000004,84,198.80000000000007,92,0.23489155709455783,4
146,3841,28,98.134521211078507,36,98.71157742069191,0.32727469470871262,4
146,3841,81.149360030817078,100,83.275092566518992,92,0.39262566113265318,4
146,3841,94.199999999999989,92,98.32816709678103,100,0.20827964578714797,4
146,3841,140,99.491287447656163,148,93.099999999999994,0.23499548685051413,4
146,3841,148,99.632153626622497,156,98.900000000000006,0.35398937542805081,4
146,3841,32.816008809363559,100,38.496970014273892,108,0.26753236753805648,4
146,3841,92,101.90609829958082,100,102.55905603422572,0.24527811195850296,4
146,3841,125.90726514432842,100,132,104.17243848699901,0.79981849957034112,4
146,3841,164,102.27647105186729,172,108.94099162230033,0.25210586507565919,4
146,3841,196,104.0178019034982,204,108.51691929658665,0.29961821449874432,4
146,3841,220,98.870660239021007,228,102.21733941089315,0.22702876977303521,4
146,3841,4,111.90000000000006,12,112.70000000000002,0.21377752133417743,4
146,3841,104.99029938095978,108,109.05551549223642,116,0.27859415064796833,4
146,3841,137.0654738904845,108,144.8862601759154,116,0.26815155921830069,4
146,3841,204,109.55128855842992,212,110.40212937269978,0.59430449143130526,4
146,3841,10.599999999999998,116,12.799999999999997,124,0.27118276672606606,4
146,3841,12,121.12824424270318,20,122.17659364978434,0.49576140161865129,4
146,3841,20,121.53052357229676,28,120.79602682280068,0.66517111642179749,4
146,3841,28,119.90816148537307,36,119.46175658875404,0.37441753954877754,4
146,3841,44,119.37532273661155,52,119.50260351759488,0.43744463805876099,4
146,3841,68,117.15488345543136,76,115.40282622506489,0.29381742634737029,4
146,3841,76,117.14108949720756,84,121.09818417132068,0.31862150453467125,4
146,3841,92,120.5245029159143,100,125.06450008050234,0.55036416484785833,4
146,3841,109.78915598563586,116,114.35314680809743,124,0.43429539713090853,4
146,3841,148,117.49669525342334,156,119.48939205025577,0.34492930535036331,4
146,3841,156,115.05441788296726,164,117.18218262000408,0.26425060421036356,4
146,3841,164,116.26885104319982,172,116.71854894490329,0.21840521204620272,4
146,3841,204,123.92079726849596,212,122.86198168965555,0.48793248696083191,4
146,3841,212,122.78829981629285,220,119.57484929934679,0.65245621793456654,4
146,3841,220,120.19490062495782,228,121.17356593884081,0.59323374365667181,4
146,3841,36,129.47703096634265,44,129.11492186022153,0.35510516694037775,4
146,3841,44,129.04726718867963,52,127.75131569398616,0.43187012016540305,4
146,3841,52,128.40485747556284,60,128.44110955980963,0.60155632367616696,4
146,3841,79.280472125138587,132,82.089102903792934,124,0.38699904310483119,4
146,3841,100,125.63101919663865,108,129.38355623377976,0.39608999751519197,4
146,3841,116,123.78406630675801,124,127.12375330339154,0.34605619040581304,4
146,3841,124,126.316776786904,132,126.96838852662995,0.37376221647417102,4
146,3841,132,126.74783562529696,140,126.00144847727188,0.52895282933564458,4
146,3841,140,125.6093593112369,148,126.28655798079301,0.28024772153105165,4
146,3841,164,130.28286595336516,172,130.02019287747706,0.21082388806298896,4
146,3841,172,129.46177093103915,180,125.93734821220733,0.23593154985949466,4
146,3841,76.500000000000085,140,78.700000000000074,132,0.61016122513364879,4
146,3841,132,135.46099871994679,140,134.64427602769896,0.20984677724235062,4
146,3841,140,135.83417247611294,148,134.58175417572241,0.52099792670714462,4
146,3841,148,134.10954735079329,156,133.53566869903872,0.49092599618957955,4
146,3841,188,134.19999999999999,196,136.4187952446496,0.44040641083005133,4
146,3841,196,135.15593435167386,204,135.31608546451562,0.49208890610564043,4
146,3841,204,133.6008566497284,205.7487594106876,132,0.31634303459667024,2
146,3841,74.766169495023178,148,76.290797609200595,140,0.3491840931700072,4
146,3841,92,143.80109390592634,100,141.11454454058401,0.2592116728046106,4
146,3841,108,141.42684770923498,116,141.26401713855199,0.41007131702421207,4
146,3841,168.60154435981883,148,170.47865800743088,140,0.58185370072488751,4
146,3841,174.93844672713431,148,176.57216270790852,140,0.24111737657457125,4
146,3841,5.0999999999999996,148,5.373399651145526,156,0.43724473940045466,4
146,3841,28,152.00000286102295,35.999994277954102,156,0.33191657781536155,4
146,3841,60,154.59999999999997,68,149.40000000000003,0.23581226708455508,4
146,3841,73.674102805475755,148,76,149.70183876381935,0.59636941693040302,4
146,3841,100,153.73310856780324,108,154.90000000000001,0.40586150830872442,4
146,3841,116,151.11360826912414,124,151.54322128886972,0.23403777630023392,4
146,3841,170.28904871856571,156,172.86205046508891,148,0.23427485365257608,4
146,3841,204,150.19999999999999,212,155.07921880312702,0.60028640909204356,4
146,3841,4.1396044452116563,156,8.3999999999999986,164,0.41373753162802662,4
146,3841,124,162.60818011226198,132,161.40767445946736,0.20860182730300053,4
146,3841,159.90569842442056,164,163.77960665451178,156,0.28125922099325623,4
146,3841,172.11571365663298,156,174.2730008878581,164,0.67887522159678737,4
146,3841,198.32878468546832,164,202.90636293464743,156,0.23733160518328564,4
146,3841,212,155.69999999999996,220,159.27018719870983,0.64208715599894384,4
146,3841,220,160.14903704126985,228,162.42595300485235,0.45084509262924943,4
146,3841,228,160.6774412864049,236,162.66514985983076,0.58002080675276069,4
146,3841,30.200000000000003,164,31.599999999999994,172,0.20777986416565641,4
146,3841,52,167.67442180173938,60,166.8270230325858,0.46225770109772552,4
146,3841,84.815361126052451,164,90.297261223444139,172,0.33512059946604789,4
146,3841,116,161.58092214073079,124,167.04595778043077,0.25803845409493698,4
146,3841,124,165.22968241203051,132,167.2054651055019,0.27304595263137915,4
146,3841,132,164,139.37217774981499,172,0.25278446971158919,4
146,3841,157.51551580079291,172,161.31902881715766,164,0.44450621900313525,4
146,3841,173.38813051391037,172,173.69815756698216,164,0.46839840583721437,4
147,3867,4,11.9,12,11.9,0.421875,4
147,3867,28,5.0999999999999996,36,6.1999999999999993,0.59208540037629009,4
147,3867,36,5.9401843513705952,44,8.1409519565407553,0.27117611335763642,4
147,3867,52,4,60,5.0999999999999996,0.48759974148635654,4
147,3867,65.800000000000011,12,66.599999999999994,4,0.38091267437726156,4
147,3867,81.234485831946245,4,89.155594178550899,12,0.22206308911960859,4
147,3867,92,5.0999999999999996,100,7.6000000000000014,0.28708968089334874,4
147,3867,109.09558413781093,4,109.21863852918143,12,0.25778200622602376,4
147,3867,188,6.1999999999999993,196,6.1999999999999993,0.5625,4
147,3867,204,4,212,4,0.6328125,4
147,3867,212,4.2619388464540542,220,6.44732899358198,0.94958167780541236,4
147,3867,220,6.4358759104694538,228,7.7796725097222357,0.93610430819691692,4
147,3867,228,8.4331332331737112,236,10.720797169469916,0.47321959233652089,4
147,3867,20,14.30316371190084,28,13.613957317681583,0.48258743828752809,4
147,3867,28,14.204191741802736,36,14.849358424084564,0.65412631015145595,4
147,3867,36,15.872357539967508,44,16.930856186619973,0.45308250088049573,4
147,3867,44,17.400997623618874,52,18.541573611987772,0.35191014365899026,4
147,3867,52,17.707648652805087,60,21.147914367159565,0.40191292496639031,4
147,3867,60,18.956010229085244,68,20.67815214358755,0.58045314307352691,4
147,3867,108,14.92806736340407,116,14.227202238831875,0.24515474415103883,4
147,3867,116,15.313169948053075,124,12.854095808738011,0.35844815005770603,4
147,3867,132,17.911640902822871,140,18.752439505547425,0.49726117564257316,4
147,3867,196.90000286102295,12,204,14.69999713897705,0.24683888530327891,4
147,3867,204,17.663379311501281,212,14.791256131751652,0.41176729458269168,4
147,3867,76,21.399999999999991,84,21.399999999999991,0.46875,4
147,3867,84,22.150307336651068,92,26.504669271362268,0.26761412239581772,4
147,3867,132,21.935364464455862,136.87467695816918,20,0.45878621713432044,4
147,3867,140,18.451854695098316,148,25.589700922522034,0.32644929219391539,4
147,3867,156,22.499999999999993,164,22.499999999999993,0.3046875,4
147,3867,164,23.287683911852628,172,25.358239760577668,0.31765789239920084,4
147,3867,172,27.073079337912215,180,31.060532439714478,0.2307390814338762,4
147,3867,17.260453834888796,44,18.687730180156176,36,0.23073167406762984,4
147,3867,44,37.900001331253129,52,40.566667914148049,0.20011288381117298,4
147,3867,124,36.731885289710824,132,35.8224202315076,0.2988562621654508,4
147,3867,132,37.295818768804736,140,35.186392921465149,0.31728066337527377,4
147,3867,150.50000000000003,36,152.39999999999998,44,0.20522880366740762,4
147,3867,164,43.355854408982459,172,42.58644213522885,0.37327757895643604,4
147,3867,183.61226713830717,44,185.51911394934987,36,0.68396418523889757,4
147,3867,196,39.357531426789031,204,40.895191720374363,0.62143749428306072,4
147,3867,204,40.988377954994881,212,44.086038776180409,0.26227499079068473,4
147,3867,19.003148517521247,44,21.608883408614894,52,0.38627611221688118,4
147,3867,28,45.061347253440353,36,47.717440331899375,0.41521328505779648,4
147,3867,95.725200829336501,52,96.890793594561885,44,0.48704509591223211,4
147,3867,124,48.094689361650452,132,46.883442749306397,0.2085605526309397,4
147,3867,147.15193182919822,52,148.58001099738382,44,0.27687320337650695,4
147,3867,164,43.217897488451676,172,45.052469297731442,0.27413422138573751,4
147,3867,181.64787376614302,52,182.8072147183471,44,0.4948309960547746,4
147,3867,188,49.799999999999997,196,49.778810122102328,0.40624857492399535,4
147,3867,196,51.324704164700059,204,50.991628616103874,0.46834425549244207,4
147,3867,220,47.699888624448661,228,51.652642371084106,0.39223408753364042,4
147,3867,21.423760404455003,52,22.461661138555435,60,0.43386387260071785,4
147,3867,93.506545495907332,60,96.345129042207788,52,0.53011824088043302,4
147,3867,116,51.199999999999989,124,56.400000000000006,0.2882149931033437,4
147,3867,164,56.758670100890129,172,54.271221019133492,0.24618657746402281,4
147,3867,204,52.120103176019917,212,54.492536600052851,0.28836823097654313,4
147,3867,212,55.446709932120562,220,55.743018530856553,0.30057514774752764,4
147,3867,220,56.88268320065157,228,58.347747057219614,0.46108195041093752,4
147,3867,90.347921047959304,68,93.639338028805469,60,0.3467954902624506,4
147,3867,90.239089198005559,68,93.854405162793896,60,0.34172530486225405,4
147,3867,110.73318311701432,68,111.55593275024046,60,0.25257404729139277,4
147,3867,137.62589099556334,68,140.24802420997213,60,0.28581987565805222,4
147,3867,148,61.053928259722518,156,59.742753071033242,0.46257823904598377,4
147,3867,188.35397630897475,60,189.63087873193479,68,0.35102546586159716,4
147,3867,213.40000000000003,68,213.40000000000003,60,0.6328125,4
147,3867,4,69.772200942240701,12,72.204562885584764,0.97544109338428564,4
147,3867,12,71.160416529093084,20,70.500000000000028,0.87592666610275316,4
147,3867,20,71.077341926886177,28,73.830542521942206,0.38783154413124127,4
147,3867,28,73.112134049723167,36,76.201489199609256,0.20041893377115425,4
147,3867,44,74.604973264875866,52,73.222170255427613,0.36952049826880273,4
147,3867,60,74.549914932596067,68,76.945612297048783,0.39291655150316263,4
147,3867,110.800553228059,76,110.9835042605949,68,0.46862747330070342,4
147,3867,116,71.216949275729249,124,72.433022801724036,0.35143170754601594,4
147,3867,125.00938678149964,68,125.45820138095549,76,0.24570738225518496,4
147,3867,156,73.099999999999994,164,73.099999999999994,0.5625,4
